"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VKPPSW35","journalArticle","2022","Chalons, Christophe; Del Grosso, Alessia","A SECOND-ORDER WELL-BALANCED LAGRANGE-PROJECTION NUMERICAL SCHEME FOR SHALLOW WATER EXNER EQUATIONS IN 1D AND 2D","COMMUNICATIONS IN MATHEMATICAL SCIENCES","","1539-6746","","","The present work is devoted to the numerical approximation of the shallow water Exner system in both one and two dimensions, where the Exner equation expresses the evolution in time of the bed sediment. Both the Grass and the Meyer-Peter & Mu & BULL;ller formulas are taken into account to model the solid transport discharge contributions. The numerical scheme is based on the Lagrange-projection formalism which consists in splitting the mathematical model into the acoustic and transport systems. This work is considered as a first step to understand how to include the Exner equation in this framework and, for this reason, the Exner equation is taken into account only at the transport level; both a decoupled and weakly coupled formulations are proposed. New strategies to include the Exner equation at the acoustic level or in both steps will be treated in the next work. The methods are designed in such a way to satisfy the well-balanced property as well. Details to reach the second-order of accuracy are given; numerical results are shown to validate the numerical schemes.","2022","2024-12-01 00:01:08","2024-12-01 00:35:45","","1839-1873","","7","20","","","","","","","","","","English","","","","","","","Place: PO BOX 43502, SOMERVILLE, MA 02143 USA Publisher: INT PRESS BOSTON, INC Type: Article","","","","Exner equation; Non-conservative hyperbolic systems; Shallow water equations; Well-balanced property; Lagrange-projection decomposition; Second order of accuracy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFC2BSIE","journalArticle","2019","Tambroni, Nicoletta; Seminara, Giovanni; Paola, Chris","On the incipient formation of bars and channels on alluvial fans","EARTH SURFACE PROCESSES AND LANDFORMS","","0197-9337","10.1002/esp.4676","","The morphodynamics of topographic expansion has been recently investigated both experimentally, by Sittoni et al., (2014) Shaw et al., (2018), and numerically Sittoni et al., 2014. Here, we study the basic mechanism that governs the evolution of topographic and expansions and explore the instability of the bottom topography under conditions of steady but spatially expanding flow. We model the expanding flow via a by configuration where water and sediments are supplied from a central hole and flow on a cone shaped surface confined by lateral walls. The governing equations are the shallow-water equations coupled with the Exner equation, written in cylindrical coordinates. We initially approach the problem analytically by considering the conditions required for the basic state, consisting of a pure radial flow and bottom profile, to lose stability to small amplitude perturbations. This analysis suggests that more than one mode may be unstable, encouraging us to extend the analysis to the nonlinear regime. We do this through numerical modeling of the full governing equations, which allows us to predict the establishment of a bar pattern whose features are similar to those experimentally observed. Two prominent features of the finite-amplitude bar pattern are (1) bar apices are distributed at a radial distance from the inflow consistent with work of Shaw et al. (2018); and (2) that the flow aspect ratio of the interbar areas remain high without provoking further instability. Both features imply that in general expansion acts to reduce bar development relative to an equivalent rectilinear flow. (c) 2019 John Wiley & Sons, Ltd.","2019-09-30","2024-12-01 00:01:08","2024-12-01 00:01:08","","2479-2493","","12","44","","","","","","","","","","English","","","","","","","Place: 111 RIVER ST, HOBOKEN 07030-5774, NJ USA Publisher: WILEY Type: Article","","C:\Users\johan\Zotero\storage\BWBPK525\Tambroni et al. - 2019 - On the incipient formation of bars and channels on alluvial fans.pdf","","alluvial fan; bottom stability; topographic expansions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDLUHVUJ","journalArticle","2020","Mahdizadeh, Hossein; Sharifi, Soroosh","A fully-coupled bedload sediment transport model based on a two-dimensional modified wave propagation algorithm","JOURNAL OF HYDRAULIC RESEARCH","","0022-1686","10.1080/00221686.2018.1562998","","In this paper, an extension of a second-order Godunov-type wave propagation algorithm is presented for modelling two-dimensional morphodynamic problems using a coupled approach. In this solution, the two-dimensional shallow water equations (SWEs) and bedload sediment mass balance laws are expressed in a coupled form. The proposed numerical solver treats the source term including the bedload variations as well as the friction terms within the flux-differencing of the finite-volume neighbouring cells. In order to solve the morphodynamic system in two-dimensions, the dimensional-splitting method is utilized. To consider the bedload sediment discharge within the Exner equation, the Smart and Meyer-Peter & Muller formulae are adopted. To verify the capability of the extended wave propagation solver in dealing with different flow regimes several numerical test cases are investigated. The numerical results show that for all examined cases, excellent agreement is achieved between the numerical results and the exact solutions and experimental data, confirming the effectiveness of the method.","2020-02-23","2024-12-01 00:01:08","2024-12-01 00:01:08","","187-203","","2","58","","","","","","","","","","English","","","","","","","Place: 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND Publisher: TAYLOR & FRANCIS LTD Type: Article","","C:\Users\johan\Zotero\storage\3I6SG2SN\Mahdizadeh and Sharifi - 2020 - A fully-coupled bedload sediment transport model based on a two-dimensional modified wave propagatio.pdf","","Bedload sediment transport; coupled solution; flux-wave approach; wave propagation algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4FVFL5Q","journalArticle","2018","Maldonado, Sergio; Borthwick, Alistair G. L.","Quasi-two-layer morphodynamic model for bedload-dominated problems: bed slope-induced morphological diffusion","ROYAL SOCIETY OPEN SCIENCE","","2054-5703","10.1098/rsos.172018","","We derive a two-layer depth-averaged model of sediment transport and morphological evolution for application to bedload-dominated problems. The near-bed transport region is represented by the lower (bedload) layer which has an arbitrarily constant, vanishing thickness (of approx. 10 times the sediment particle diameter), and whose average sediment concentration is free to vary. Sediment is allowed to enter the upper layer, and hence the total load may also be simulated, provided that concentrations of suspended sediment remain low. The model conforms with established theories of bedload, and is validated satisfactorily against empirical expressions for sediment transport rates and the morphodynamic experiment of a migrating mining pit by Lee et al. (1993 J. Hydraul. Eng. 119, 64-80 (doi:10.1061/ (ASCE) 0733-9429(1993)119:1(64))). Investigation into the effect of a local bed gradient on bedload leads to derivation of an analytical, physically meaningful expression for morphological diffusion induced by a non-zero local bed slope. Incorporation of the proposed morphological diffusion into a conventional morphodynamic model (defined as a coupling between the shallow water equations, Exner equation and an empirical formula for bedload) improves model predictions when applied to the evolution of a mining pit, without the need either to resort to special numerical treatment of the equations or to use additional tuning parameters.","2018-02","2024-12-01 00:01:08","2024-12-01 00:01:08","","","","2","5","","","","","","","","","","English","","","","","","","Place: 6-9 CARLTON HOUSE TERRACE, LONDON SW1Y 5AG, ENGLAND Publisher: ROYAL SOC Type: Article","","C:\Users\johan\Zotero\storage\W25JVE5J\Maldonado and Borthwick - 2018 - Quasi-two-layer morphodynamic model for bedload-dominated problems bed slope-induced morphological.pdf","","bedload; morphodynamics; bed slope; morphological diffusion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTPTJSXU","journalArticle","2023","Kalita, Hriday Mani","An Efficient 1D Hybrid Numerical Model for Bed Morphology Calculations in Alluvial Channels","IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY-TRANSACTIONS OF CIVIL ENGINEERING","","2228-6160","10.1007/s40996-022-00977-9","","This paper presents a hybrid numerical model for morphodynamic flow simulation in open channels. For this purpose, a deviatoric version of the Saint Venant's equations is solved using the Beam and Warming implicit finite difference scheme. The Exner sediment continuity equation is solved using a simple finite difference scheme. The hydrodynamic and the sediment transport models are then coupled using the semicoupled approach. Due to the use of the deviatoric version of the governing equations, the model can efficiently handle the undulated river bed. Secondly, the present model can also use larger time step due to its implicit nature. Moreover, the implicit scheme is also iteration free and can smoothly handle transcritical flow regime. The model is tested in several test cases with bed slopes ranging from -0.244 to 0.086. The results obtained are compared with results of some existing models and found to be capable of handling varied situations with sufficiently high time steps.","2023-04","2024-12-01 00:01:09","2024-12-01 00:01:09","","1189-1196","","2","47","","","","","","","","","","English","","","","","","","Place: GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND Publisher: SPRINGER INT PUBL AG Type: Article","","","","Exner equation; Morphodynamic model; Semicoupled model; Finite difference scheme; Saint Venant's equations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K6EVMZ9","journalArticle","2022","Pudykiewicz, Janusz A.; Clancy, Colm","Convection experiments with the exponential time integration scheme","JOURNAL OF COMPUTATIONAL PHYSICS","","0021-9991","10.1016/j.jcp.2021.110803","","We present the construction and preliminary tests of the exponential time integration schemes for the Euler equations. The equations are written in terms of potential temperature and Exner function. The time stepping is accomplished with the EPI2 and EPI3 schemes which have been used in the past for very accurate, long time step integration of the shallow water equations on the sphere. The stability of exponential integrators of this class is ensured by approximation of the oscillatory term using an absolutely stable exponential formula. Consequently, the schemes are not subject to the CFL condition imposed by the linear oscillatory part of the system and they also eliminate the phase errors associated with all the known implicit time stepping algorithms. All calculations are performed using the phipm algorithm based on the Krylov space methods. It is shown that the spectral radius of the Jacobian and consequently the Krylov space dimension are very sensitive to the presence of spatial noise. Efficiency and accuracy increase after the Shapiro filter is applied every two time steps. The method is investigated using several standardized and well accepted benchmark tests, including convective bubbles and a cold density current proposed by Straka and collaborators. Numerical experiments show that a stable integration is obtained for the wave Courant number of the order of 60 to 250. We present a detailed discussion of the development of a cold density current capturing the spiraling Prandtl vortex and the subsequent appearance of the Kelvin-Helmholtz billows. Our results from the exponential method compare very well with those obtained from the accurate schemes reported in the recent literature. The algorithm accurately handles both advection as well as acoustic and gravity waves. These results warrant the further development of the scheme for modeling atmospheric processes on a wide range of scales. Crown Copyright (C) 2021 Published by Elsevier Inc.","2022-01-15","2024-12-01 00:01:09","2024-12-01 00:01:09","","","","","449","","","","","","","","","","English","","","","","","","Place: 525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA Publisher: ACADEMIC PRESS INC ELSEVIER SCIENCE Type: Article","","C:\Users\johan\Zotero\storage\UHMSLSJ7\Pudykiewicz and Clancy - 2022 - Convection experiments with the exponential time integration scheme.pdf","","Convection; Euler equations; Exponential integrators; Numerical weather prediction; Stiff systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q52YUJHB","journalArticle","2021","Audusse, Emmanuel; Boittin, Lea; Parisot, Martin","Asymptotic derivation and simulations of a non-local Exner model in large viscosity regime","ESAIM-MATHEMATICAL MODELLING AND NUMERICAL ANALYSIS-MODELISATION MATHEMATIQUE ET ANALYSE NUMERIQUE","","0764-583X","10.1051/m2an/2021031","","The present paper deals with the modeling and numerical approximation of bed load transport under the action of water. A new shallow water type model is derived from the stratified two-fluid Navier-Stokes equations. Its novelty lies in the magnitude of a viscosity term that leads to a momentum equation of elliptic type. The full model, sediment and water, verifies a dissipative energy balance for smooth solutions. The numerical resolution of the sediment layer is not trivial since the viscosity introduces a non-local term in the model. Adding a transport threshold makes the resolution even more challenging. A scheme based on a staggered discretization is proposed for the full model, sediment and water.","2021-08-02","2024-12-01 00:01:09","2024-12-01 00:01:09","","1635-1668","","4","55","","","","","","","","","","English","","","","","","","Place: 17, AVE DU HOGGAR, PA COURTABOEUF, BP 112, F-91944 LES ULIS CEDEX A, FRANCE Publisher: EDP SCIENCES S A Type: Article","","C:\Users\johan\Zotero\storage\U2BIXHG8\Audusse et al. - 2021 - Asymptotic derivation and simulations of a non-local Exner model in large viscosity regime.pdf","","shallow water equations; sediment transport; entropy dissipation; Free surface flow; non-local effects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NT4ALVZB","journalArticle","2020","Bertin, Xavier; Mengual, Baptiste; de Bakker, Anouk; Guerin, Thomas; Martins, Kevin; Pezert, Marc; Lavaud, Laura","Recent Advances in Tidal Inlet Morphodynamic Modelling","JOURNAL OF COASTAL RESEARCH","","0749-0208","10.2112/SI95-198.1","","Tidal inlets connect the ocean to inner water bodies and are present worldwide. Complex interactions between tides, waves and shallow bathymetry often drive fast morphological changes but the underlying processes remain only partly understood. To better understand these processes, the development and application of morphodynamic models represents a unique perspective. This paper evaluates the impact of recent developments in the modelling system SCHISM, which include: a WENO method to solve the Exner Equation, a 3D coupling between waves and currents using a vortex force formalism, an adaptive parameterization for the dissipation of short waves by breaking and improved representations for wave-induced sediment transport. In order to evaluate the relevance of these developments, SCHISM is applied to the Maumusson Inlet, a mixed-energy inlet located on the Western Coast of France. Model-data comparison reveals firstly that complex wave-current interactions take place over the inlet ebb-delta, that include partial wave blocking during the ebb. Compared to classical 2DH approaches, our improved modelling system better reproduces the dynamics of adjacent beaches, inlet migration under oblique waves and sediment infilling of the main channel under storm waves. The relevance of these developments is demonstrated at the mixed-energy Maumusson Inlet (France).","2020","2024-12-01 00:01:09","2024-12-01 00:01:09","","1016-1020","","95","","","","","","","","","","","English","","","","","","","Place: 5130 NW 54TH STREET, COCONUT CREEK, FL 33073 USA Publisher: COASTAL EDUCATION & RESEARCH FOUNDATION Type: Article","","","","sediment transport; morphodynamic modelling; Tidal inlet; wave-current interactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VANKV4AK","journalArticle","2017","Liu, Xin; Mohammadian, Abdolmajid; Sedano, Julio Angel Infante","A numerical model for three-dimensional shallow water flows with sharp gradients over mobile topography","COMPUTERS & FLUIDS","","0045-7930","10.1016/j.compfluid.2017.05.021","","This study aims to develop a three-dimensional (3-D) numerical model for shallow water flows over mobile topography, which is capable of simulating morphological evolution under shock waves, e.g. dam break flows. The hydrodynamic model solves the three-dimensional shallow water equations (SWEs) using a finite volume method on prismatic cells in sigma-coordinates. The morphodynamic model solves an Exner equation consisting of bed-load sediment transportation. Using a relaxation approach, a hyperbolic system is built for hydrodynamic system, which allows for using a Godunov-type central-upwind method to capture the shocks and approximate the numerical fluxes. Consequently, the 3D-SWEs-Exner model proposed in the present study can stably and accurately solve the dam-break flows over mobile beds. A spatially and temporally second-order “prismatic” central-upwind method is used to approximate the numerical fluxes through cell interfaces. The Exner equation is solved using an upwind method. Using spatially linear reconstruction and explicit two-stage Runge-Kutta time discretization, second order accuracy is achieved in space and time. The proposed model can preserve the well-balanced property due to the special discretization of bed-slope source terms. The proposed model is validated by several tests with experimental measurements, and is compared with the simulated results using reported two-dimensional (2-D) models. (C) 2017 Elsevier Ltd. All rights reserved.","2017-09-01","2024-12-01 00:01:09","2024-12-01 00:01:09","","1-11","","","154","","","","","","","","","","English","","","","","","","Place: THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND Publisher: PERGAMON-ELSEVIER SCIENCE LTD Type: Article","","C:\Users\johan\Zotero\storage\AQCJC2QS\Liu et al. - 2017 - A numerical model for three-dimensional shallow water flows with sharp gradients over mobile topogra.pdf","","Finite volume method; Dam-break; 3-D shallow water equations; Bed erosion; Relaxation method; sigma-coordinates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIPHK65T","conferencePaper","2016","Carraro, Francesco; Caleffi, Valerio; Valiani, Alessandro","Comparison between different methods to compute the numerical fluctuations in path-conservative schemes for SWE-Exner model","SUSTAINABLE HYDRAULICS IN THE ERA OF GLOBAL CHANGE: ADVANCES IN WATER ENGINEERING AND RESEARCH","978-1-4987-8149-7 978-1-138-02977-4","","","","We consider the Shallow Water Equations (SWE) coupled with the Exner equation. To solve these balance laws, we implement a P0P2-ADER scheme using a path conservative method for handling the non-conservative terms of the system. In this framework we present a comparison between three different Dumbser-Osher-Toro (DOT) Riemann solvers. In particular, we focus on three different approaches to obtain the eigensystem of the Jacobian matrix needed to compute the fluctuations at the cell edges. For a general formulation of the bedload transport flux, we compute eigenvalues and eigenvectors numerically, analytically and using an approximate original solution for lowland rivers (i.e. with Froude number Fr << 1) based on a perturbative analysis. To test these different approaches we use a suitable set of test cases. Three of them are presented here: a test with a smooth analytical solution, a Riemann problem with analytical solution and a test in which the Froude number approaches unity. Finally, a computational costs analysis shows that, even if the approximate DOT is the most computationally efficient, the analytical DOT is more robust with about 10% of additional cost. The numerical DOT is shown to be the heavier solution.","2016","2024-12-01 00:01:09","2024-12-01 00:01:09","","699-706","","","","","","","","","","","CRC PRESS-BALKEMA","PO BOX 11320, LEIDEN, South Holland, NETHERLANDS","English","","","","","","","Backup Publisher: Int Assoc Hydroenvironment Engn & Res; Soc Hydrotechnique France; Met Flow; HydroVision; Nortek B V; LaVsion Type: Proceedings Paper","","","","","","Erpicum, S; Dewals, B; Archambeau, P; Pirotton, M","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3KNY7H3","conferencePaper","2006","Peng, Szu-Hsien; Chen, Su-Chin","Comparison of numerical and experimental study of dam-break induced mudflow","Sediment Dynamics and the Hydromorphology of Fluvial Systems","978-1-901502-68-8","","","","The purpose of this preliminary study is to model mudflow movement in an idealized dam-break configuration. One-dimensional motion of a shallow mud layer over a rigid inclined bed is considered. The resulting shallow water equations are solved by finite volumes using the HLL scheme. A Bingham fluid model is chosen to describe the mudflow rheology. The simulations are validated by comparison with flume experiments. Unsteady mudflow movement is found to be reasonably well captured by the model. In addition, a decoupled algorithm is also employed in the present paper to compute the aggradation and degradation of bed-level elevation for Newtonian fluid by using the Manning-Strickler formula and Exner's relationship.","2006","2024-12-01 00:01:09","2024-12-01 00:01:09","","548-555","","","306","","","","IAHS PUBLICATION","","","","INT ASSOC HYDROLOGICAL SCIENCES","INST OF HYDROLOGY, WALLINGFORD OX10 8BB, ENGLAND","English","","","","","","","Backup Publisher: Int Assoc Hydrol Sci, Int Commiss Continental Eros ISSN: 0144-7815 Type: Proceedings Paper","","","","","","Rowan, JS; Duck, RW; Werritty, A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BLIDJL5Q","journalArticle","2022","Paliathanasis, Andronikos","Lie Symmetry Analysis of the One-Dimensional Saint-Venant-Exner Model","SYMMETRY-BASEL","","","10.3390/sym14081679","","We present the Lie symmetry analysis for a hyperbolic partial differential system known as the one-dimensional Saint-Venant-Exner model. The model describes shallow-water systems with bed evolution given by the Exner terms. The sediment flux is considered to be a power-law function of the velocity of the fluid. The admitted Lie symmetries are classified according to the power index of the sediment flux. Furthermore, the one-dimensional optimal system is determined in all cases. From the Lie symmetries we derive similarity transformations which are applied to reduce the hyperbolic system into a set of ordinary differential equations. Closed-form exact solutions, which have not been presented before in the literature, are presented. Finally, the initial value problem for the similarity solutions is discussed.","2022-08","2024-12-01 00:01:09","2024-12-01 00:01:09","","","","8","14","","","","","","","","","","English","","","","","","","Place: ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND Publisher: MDPI Type: Article","","C:\Users\johan\Zotero\storage\UQSMW3SJ\Paliathanasis - 2022 - Lie Symmetry Analysis of the One-Dimensional Saint-Venant-Exner Model.pdf","","shallow-water equations; Saint-Venant-Exner model; lie symmetries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVLFX4QV","journalArticle","2021","Biswas, Tirtha Roy; Begam, Sazeda; Dey, Subhasish; Sen, Dhrubajyoti","Equilibrium approach for modeling erosional failure of granular dams","PHYSICS OF FLUIDS","","1070-6631","10.1063/5.0039140","","Erosional failure of granular dams by an overtopping body of water is investigated using a depth-averaged morphodynamic model. The transport of sediment by the flow assumes the sediment flux to remain in equilibrium with the local bed shear stress. Accordingly, the shallow-water hydrodynamic equations are coupled with the Exner equation for mass conservation of the sediment. The system of equations is solved using a fully coupled well-balanced finite volume method, second-order accurate in time and space. The effect of the steep bed slope of a dam face is incorporated into both the hydrodynamics and sediment transport equations, leading to improved predictions. Comparison with results obtained from nonequilibrium sediment transport models indicates that such models perform poorly while predicting the bed evolution near the toe of an eroding dam. Observations from experimental studies demonstrate that the amount of sediment entrained by the flow is not significant, except during the initial moments of failure. This suggests that the vertical exchange of mass between the bed and the flow layer, as assumed by the nonequilibrium models, may not be completely valid during the failure. The equilibrium model results, reproducing the key flow features of the overtopping failure process, are validated by experimental measurements. The study provides fresh insights into the sediment transport processes associated with the erosion of a granular dam by overtopping, establishes the appropriateness of the equilibrium approach for its numerical modeling, and proposes a well-balanced second-order accurate solution technique for solving the resulting coupled equations of flow and sediment transport.","2021-04","2024-12-01 00:01:09","2024-12-01 00:01:09","","","","4","33","","","","","","","","","","English","","","","","","","Place: 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA Publisher: AMER INST PHYSICS Type: Article","","C:\Users\johan\Zotero\storage\5MY74M9U\Biswas et al. - 2021 - Equilibrium approach for modeling erosional failure of granular dams.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WR9X2DCU","journalArticle","2021","Mahdizadeh, Hossein; Sharifi, Soroosh","Coupled and splitting bedload sediment transport models based on a modified flux-wave approach","INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH","","1001-6279","10.1016/j.ijsrc.2020.05.001","","Numerical modeling of free-surface flow over a mobile bed with predominantly bedload sediment transport can be done by solving the shallow water and Exner equations using coupled and splitting approaches. The coupled method uses a coupling of the governing equations at the same time step leading to a non-conservative solution. The splitting method solves the Exner and the shallow water equations in a separate manner, and is only capable of modeling weak free-surface and bedload interactions. In the current study, an extended version of a Godunov-type wave propagation algorithm is presented for modeling of morphodynamic systems using both coupled and splitting approaches. In the introduced coupled method the entire morphodynamic system is solved in the form of a conservation law. For the splitting technique, a new wave Riemann decomposition is defined which enables the scheme to be utilized for mild and strong interactions. To consider the bedload sediment discharge within the Exner equation, the Smart and Meyer-Peter & Muller formulae are used. It was found that the coupled solution gives accurate predictions for all investigated flow regimes including propagation over a dry-state using a Courant-Friedrichs-Lewy (CFL) number equal to 0.6. Furthermore, the splitting method was able to model all flow regimes with a lower CFL number of 0.3. (C) 2020 International Research and Training Centre on Erosion and Sedimentation/the World Association for Sedimentation and Erosion Research. Published by Elsevier B.V. All rights reserved.","2021-02","2024-12-01 00:01:09","2024-12-01 00:01:09","","38-49","","1","36","","","","","","","","","","English","","","","","","","Place: PO BOX 366, BEIJING, 100044, PEOPLES R CHINA Publisher: IRTCES Type: Article","","C:\Users\johan\Zotero\storage\VS3UKX5F\Mahdizadeh and Sharifi - 2021 - Coupled and splitting bedload sediment transport models based on a modified flux-wave approach.pdf","","Shallow water equations; Bedload sediment transport; Coupled solution; Flux-wave method; Splitting technique; Wave propagation algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELDECYV","journalArticle","2015","Minatti, L.","A well-balanced FV scheme for compound channels with complex geometry and movable bed","WATER RESOURCES RESEARCH","","0043-1397","10.1002/2014WR016584","","This work focuses on the implementation of a Shallow Water-Exner model for compound natural channels with complex geometry and movable bed within the finite volume framework. The model is devised for compound channels modeling: cross-section overbanks are treated with fixed bed conditions, while the main channel is left free to modify its morphology. A capacitive approach is used for bed load transport modeling, in which the solid flow rates are estimated with bed load transport formulas. The model equations pose some numerical issues in the case of natural channels, where bed load transport may occur for both subcritical and supercritical flows and geometry varies in space. An explicit path-conservative scheme, designed to overcome all these issues, is presented in the paper. The scheme solves liquid and solid phases dynamics in a coupled manner, in order to correctly model near critical currents/channel interactions and is well-balanced, that is able to properly reproduce steady states. The Roe and Osher Riemann solvers are implemented, so as to take into account the spatial geometry variations of natural channels. The scheme reaches up to second-order accuracy. Validation is performed with fixed and movable bed test cases whose analytical solution is known, and with flume experimental data. An application of the model to a real case study is also shown.","2015-08","2024-12-01 00:01:09","2024-12-01 00:01:09","","6564-6585","","8","51","","","","","","","","","","English","","","","","","","Place: 2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA Publisher: AMER GEOPHYSICAL UNION Type: Article","","C:\Users\johan\Zotero\storage\BDZXN5PA\Minatti - 2015 - A well-balanced FV scheme for compound channels with complex geometry and movable bed.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IW7G9NEE","conferencePaper","2013","Swartenbroekx, Catherine; Zech, Yves; Soares-Frazao, Sandra","2D Dam-break Flows over Erodible Floodplain. Comparison of Two Shallow-water Models against Laboratory Experiments: a Saint-Venant - Exner Classical Approach and a Two-layer Description","PROCEEDINGS OF THE 35TH IAHR WORLD CONGRESS, VOLS I AND II","978-7-302-33544-3","","","","Dam or dyke collapse constitutes a major danger for the surrounding inhabitants and infrastructures. Indeed, it induces a fast transient flow that may entrain large amounts of sediments and modify the valley morphology. The understanding of the interaction between such a rapid flow and the sediment transport remains a challenge for fluvial hydraulics. A combined approach of laboratory, theoretical and numerical modelling is still needed to predict the geomorphic consequences of a dam failure, mainly in a complex topography. A laboratory study of a dam-break wave expanding over a flat mobile bed in a floodplain was conducted in the Hydraulics Laboratory, Institute of Mechanics, Materials and Civil Engineering, Universite catholique de Louvain, Belgium. The flume was 3.6 m wide and about 36 m long. The rising gate featuring the dam break was 1 m wide, inducing a wave expanding longitudinally as well as transversally. An initial 85 mm layer of coarse sand was put down upon the fixed bed from 1 m upstream to 9 m downstream of the gate representing the dam. Two cases were simulated: (1) an initial water level of 47 cm above the fixed bed in the upstream reservoir and no water downstream; (2) an initial water level of 51 cm in the upstream reservoir and a water level of 15 cm downstream. Time evolution of the water level was measured at 8 points by means of ultrasonic gauges and the final topography was measured by a bed profiler every 5 cm. Only bed-load transport was observed in these experiments. This laboratory test was carried out as a benchmark experiment in NSF-Pire project (http://pire.ce.sc.edu/) and allowed two-dimensional (2D) numerical models from several authors to be analysed. Among these models, two shallow-water models are here compared in details. In the first model, a clear-water layer approach is used: the Saint-Venant-Exner (SVE) equations are solved, using a Manning formula for the friction source term and a Meyer-Peter-Muller closure equation based on an equilibrium solid transport assumption. The second model is a two-layer model (2L), where the flow is described along a vertical by three regions of homogeneous properties separated by sharp interfaces. The upper layer is made of clear water while the lower layer, standing for the bed-load transport layer, is a mixture of water and moving sediments. These layers flow over a motionless bed. Both models are solved on unstructured triangular meshes by a finite-volume scheme with a lateralized Harten-Lax-Van Leer (HLL) flux computation. Interesting conclusions may arise from comparisons between both models and comparisons with laboratory observations. The main features experimentally observed are captured by the numerical models. The water level evolution is better reproduced by the two-layer model than by the SVE model. The final deposition crests near the walls are still difficult to predict by both models.","2013","2024-12-01 00:01:09","2024-12-01 00:01:09","","4485-4494","","","","","","","","","","","TSINGHUA UNIV","DEPT BUILDING SCI, SCH ARCHITECTURE, SECRETARIAT ISHVAC07, BEIJING, 100084, PEOPLES R CHINA","English","","","","","","","Backup Publisher: Minist Water Resources; China Inst Water Resources & Hydropower Res; Sichuan Univ; Tsinghua Univ; Univ Hong Kong; Chengdu Municipal Peoples Govt Type: Proceedings Paper","","","","Sediment transport; Finite volume; Dam-break flow; Mobile bed; 2D models","","Zhaoyin, W; Lee, JHW; Jizhang, G; Shuyou, C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
